source,canonical_id,original_id,percentile_label,average_score,score_std,number_atoms
gnn_exp1,box4587,sdf_2-piezo-graph-5A/unlabeled/box4587-filtered_combined_matrix.npy,StrongPositive,0.9599043655395508,0.0399748589010088,48
gnn_exp1,box4715,sdf_2-piezo-graph-5A/unlabeled/box4715-filtered_combined_matrix.npy,StrongPositive,0.8456747806072236,0.1129320558688562,42
gnn_exp1,box4762,sdf_2-piezo-graph-5A/unlabeled/box4762-filtered_combined_matrix.npy,StrongPositive,0.8804828488826751,0.0938431250331691,34
gnn_exp1,box4775,sdf_2-piezo-graph-5A/unlabeled/box4775-filtered_combined_matrix.npy,StrongPositive,0.8354023152589798,0.1335001834133456,54
gnn_exp1,box4777,sdf_2-piezo-graph-5A/unlabeled/box4777-filtered_combined_matrix.npy,StrongPositive,0.9056511926651,0.0876292381701326,51
gnn_exp1,box4802,sdf_2-piezo-graph-5A/unlabeled/box4802-filtered_combined_matrix.npy,StrongPositive,0.9254552280902862,0.0614122723787805,43
gnn_exp1,box4820,sdf_2-piezo-graph-5A/unlabeled/box4820-filtered_combined_matrix.npy,StrongPositive,0.8599702551960945,0.1506366379119528,53
gnn_exp1,box4821,sdf_2-piezo-graph-5A/unlabeled/box4821-filtered_combined_matrix.npy,StrongPositive,0.982969810962677,0.0180991497470686,50
gnn_exp4,box4823,sdf_2-piezo-graph-5A/unlabeled/box4823-filtered_combined_matrix.npy,StrongPositive,0.8729058384895325,0.104246442811843,58
gnn_exp4,box4832,sdf_2-piezo-graph-5A/unlabeled/box4832-filtered_combined_matrix.npy,StrongPositive,0.8544588255882263,0.1008773178113212,52
gnn_exp2,box4833,sdf_2-piezo-graph-5A/unlabeled/box4833-filtered_combined_matrix.npy,StrongPositive,0.887380124926567,0.092234028406477,56
gnn_exp2,box4835,sdf_2-piezo-graph-5A/unlabeled/box4835-filtered_combined_matrix.npy,StrongPositive,0.8640409135818481,0.1231108774612662,55
gnn_exp1,box4836,sdf_2-piezo-graph-5A/unlabeled/box4836-filtered_combined_matrix.npy,StrongPositive,0.96928719997406,0.0393014233539574,53
gnn_exp1,box4853,sdf_2-piezo-graph-5A/unlabeled/box4853-filtered_combined_matrix.npy,StrongPositive,0.8449708533287048,0.1152640165947109,43
gnn_exp4,box4856,sdf_2-piezo-graph-5A/unlabeled/box4856-filtered_combined_matrix.npy,StrongPositive,0.8292090213298797,0.1448879291423263,53
gnn_exp3,box4895,sdf_2-piezo-graph-5A/unlabeled/box4895-filtered_combined_matrix.npy,StrongPositive,0.9132549387216568,0.0941746209811231,55
gnn_exp4,box4919,sdf_2-piezo-graph-5A/unlabeled/box4919-filtered_combined_matrix.npy,StrongPositive,0.8562115949392318,0.1313310951834638,50
gnn_exp4,box4922,sdf_2-piezo-graph-5A/unlabeled/box4922-filtered_combined_matrix.npy,StrongPositive,0.8583641743659973,0.1110816176704482,47
gnn_exp1,box4927,sdf_2-piezo-graph-5A/unlabeled/box4927-filtered_combined_matrix.npy,StrongPositive,0.832765201330185,0.132569439218297,52
gnn_exp1,box5075,sdf_2-piezo-graph-5A/unlabeled/box5075-filtered_combined_matrix.npy,StrongPositive,0.8552249550819397,0.1206086029656772,49
gnn_exp1,box5090,sdf_2-piezo-graph-5A/unlabeled/box5090-filtered_combined_matrix.npy,StrongPositive,0.8649900841712952,0.158816274851467,38
gnn_exp1,box5110,sdf_2-piezo-graph-5A/unlabeled/box5110-filtered_combined_matrix.npy,StrongPositive,0.8381678235530853,0.0952819851067704,36
gnn_exp1,box5162,sdf_2-piezo-graph-5A/unlabeled/box5162-filtered_combined_matrix.npy,StrongPositive,0.974985601902008,0.0316376791938391,50
gnn_exp1,box5163,sdf_2-piezo-graph-5A/unlabeled/box5163-filtered_combined_matrix.npy,StrongPositive,0.83952223777771,0.1070011056921448,41
gnn_exp4,box5201,sdf_2-piezo-graph-5A/unlabeled/box5201-filtered_combined_matrix.npy,StrongPositive,0.8699609702825546,0.124303056903423,45
gnn_exp3,box5217,sdf_2-piezo-graph-5A/unlabeled/box5217-filtered_combined_matrix.npy,StrongPositive,0.8713376462459564,0.1167874712204704,54
gnn_exp3,box5222,sdf_2-piezo-graph-5A/unlabeled/box5222-filtered_combined_matrix.npy,StrongPositive,0.858261638879776,0.1078576140100803,43
gnn_exp4,box5233,sdf_2-piezo-graph-5A/unlabeled/box5233-filtered_combined_matrix.npy,StrongPositive,0.84429454267025,0.1187787084644295,51
gnn_exp2,box5241,sdf_2-piezo-graph-5A/unlabeled/box5241-filtered_combined_matrix.npy,StrongPositive,0.8834805130958557,0.091597826167128,28
gnn_exp1,box5246,sdf_2-piezo-graph-5A/unlabeled/box5246-filtered_combined_matrix.npy,StrongPositive,0.8467888140678406,0.1167002594328127,47
gnn_exp1,box5253,sdf_2-piezo-graph-5A/unlabeled/box5253-filtered_combined_matrix.npy,StrongPositive,0.9357538390159608,0.0601684956403082,57
gnn_exp1,box5258,sdf_2-piezo-graph-5A/unlabeled/box5258-filtered_combined_matrix.npy,StrongPositive,0.8872063541412354,0.0847886921462681,28
gnn_exp4,box5259,sdf_2-piezo-graph-5A/unlabeled/box5259-filtered_combined_matrix.npy,StrongPositive,0.9450211369991304,0.0400288826921423,46
gnn_exp1,box5266,sdf_2-piezo-graph-5A/unlabeled/box5266-filtered_combined_matrix.npy,StrongPositive,0.9534715723991394,0.0374840076168427,37
gnn_exp1,box5268,sdf_2-piezo-graph-5A/unlabeled/box5268-filtered_combined_matrix.npy,StrongPositive,0.972707977294922,0.0302895039315659,55
gnn_exp4,box5279,sdf_2-piezo-graph-5A/unlabeled/box5279-filtered_combined_matrix.npy,StrongPositive,0.906998131275177,0.0951820456954243,50
gnn_exp1,box5291,sdf_2-piezo-graph-5A/unlabeled/box5291-filtered_combined_matrix.npy,StrongPositive,0.8851476764678955,0.0902604559269517,49
gnn_exp1,box5292,sdf_2-piezo-graph-5A/unlabeled/box5292-filtered_combined_matrix.npy,StrongPositive,0.883347532749176,0.0929541345182485,39
gnn_exp3,box5303,sdf_2-piezo-graph-5A/unlabeled/box5303-filtered_combined_matrix.npy,StrongPositive,0.863583072423935,0.1233362110026065,56
gnn_exp4,box5305,sdf_2-piezo-graph-5A/unlabeled/box5305-filtered_combined_matrix.npy,StrongPositive,0.9355155146121978,0.0385994193807591,52
gnn_exp1,box5313,sdf_2-piezo-graph-5A/unlabeled/box5313-filtered_combined_matrix.npy,StrongPositive,0.9293884146213532,0.0505574290839789,38
gnn_exp1,box5315,sdf_2-piezo-graph-5A/unlabeled/box5315-filtered_combined_matrix.npy,StrongPositive,0.8721467876434326,0.1026237836579517,54
gnn_exp2,box5318,sdf_2-piezo-graph-5A/unlabeled/box5318-filtered_combined_matrix.npy,StrongPositive,0.9391361856460572,0.0407478112512596,30
gnn_exp4,box5440,sdf_2-piezo-graph-5A/unlabeled/box5440-filtered_combined_matrix.npy,StrongPositive,0.8871515643596649,0.0836821883165672,31
gnn_exp1,box5465,sdf_2-piezo-graph-5A/unlabeled/box5465-filtered_combined_matrix.npy,StrongPositive,0.9928638863563538,0.0063344030178669,54
gnn_exp4,box5478,sdf_2-piezo-graph-5A/unlabeled/box5478-filtered_combined_matrix.npy,StrongPositive,0.8633717024326324,0.0930025333631576,51
gnn_exp2,box5493,sdf_2-piezo-graph-5A/unlabeled/box5493-filtered_combined_matrix.npy,StrongPositive,0.8983519506454468,0.0593338875296049,53
gnn_exp1,box5522,sdf_2-piezo-graph-5A/unlabeled/box5522-filtered_combined_matrix.npy,StrongPositive,0.8916618001461029,0.0624146197214876,27
gnn_exp1,box5538,sdf_2-piezo-graph-5A/unlabeled/box5538-filtered_combined_matrix.npy,StrongPositive,0.9397534239292143,0.0570920555691778,40
gnn_exp3,box5559,sdf_2-piezo-graph-5A/unlabeled/box5559-filtered_combined_matrix.npy,StrongPositive,0.8463086569309235,0.099512499686119,51
gnn_exp1,box5567,sdf_2-piezo-graph-5A/unlabeled/box5567-filtered_combined_matrix.npy,StrongPositive,0.9702447009086608,0.026627409865106,41
gnn_exp1,box5603,sdf_2-piezo-graph-5A/unlabeled/box5603-filtered_combined_matrix.npy,StrongPositive,0.9108785104751588,0.0759506627820778,49
gnn_exp1,box5604,sdf_2-piezo-graph-5A/unlabeled/box5604-filtered_combined_matrix.npy,StrongPositive,0.8305974870920181,0.1045851829316186,36
gnn_exp4,box5612,sdf_2-piezo-graph-5A/unlabeled/box5612-filtered_combined_matrix.npy,StrongPositive,0.9061100459098816,0.0803553960730613,53
gnn_exp1,box5627,sdf_2-piezo-graph-5A/unlabeled/box5627-filtered_combined_matrix.npy,StrongPositive,0.869040254354477,0.0966564670269824,33
gnn_exp2,box5633,sdf_2-piezo-graph-5A/unlabeled/box5633-filtered_combined_matrix.npy,StrongPositive,0.9026894414424896,0.0663627154196219,55
gnn_exp1,box5634,sdf_2-piezo-graph-5A/unlabeled/box5634-filtered_combined_matrix.npy,StrongPositive,0.8784761393070221,0.0803547875352373,47
gnn_exp1,box5645,sdf_2-piezo-graph-5A/unlabeled/box5645-filtered_combined_matrix.npy,StrongPositive,0.9320977580547332,0.083053524471723,52
gnn_exp4,box5648,sdf_2-piezo-graph-5A/unlabeled/box5648-filtered_combined_matrix.npy,StrongPositive,0.9183150720596314,0.0766117939117739,59
gnn_exp4,box5649,sdf_2-piezo-graph-5A/unlabeled/box5649-filtered_combined_matrix.npy,StrongPositive,0.8293553239107132,0.1401980201740759,52
gnn_exp4,box5651,sdf_2-piezo-graph-5A/unlabeled/box5651-filtered_combined_matrix.npy,StrongPositive,0.8600476682186127,0.086898190040731,46
gnn_exp4,box5657,sdf_2-piezo-graph-5A/unlabeled/box5657-filtered_combined_matrix.npy,StrongPositive,0.8691924238204956,0.1085721400059254,54
gnn_exp1,box5677,sdf_2-piezo-graph-5A/unlabeled/box5677-filtered_combined_matrix.npy,StrongPositive,0.8647895050048828,0.0986588268901321,54
gnn_exp2,box5704,sdf_2-piezo-graph-5A/unlabeled/box5704-filtered_combined_matrix.npy,StrongPositive,0.8821092748641968,0.0939706495034249,33
gnn_exp2,box5709,sdf_2-piezo-graph-5A/unlabeled/box5709-filtered_combined_matrix.npy,StrongPositive,0.9086177241802216,0.0672522776754339,35
gnn_exp4,box5723,sdf_2-piezo-graph-5A/unlabeled/box5723-filtered_combined_matrix.npy,StrongPositive,0.904118287563324,0.075623301611146,45
gnn_exp1,box5812,sdf_2-piezo-graph-5A/unlabeled/box5812-filtered_combined_matrix.npy,StrongPositive,0.9531346142292024,0.0290036332627603,34
gnn_exp1,box5840,sdf_2-piezo-graph-5A/unlabeled/box5840-filtered_combined_matrix.npy,StrongPositive,0.8880265140533448,0.117080335475207,39
gnn_exp1,box5883,sdf_2-piezo-graph-5A/unlabeled/box5883-filtered_combined_matrix.npy,StrongPositive,0.9271597123146056,0.0542560996119163,31
gnn_exp1,box5887,sdf_2-piezo-graph-5A/unlabeled/box5887-filtered_combined_matrix.npy,StrongPositive,0.8556738460063934,0.1008611394397811,55
gnn_exp1,box5927,sdf_2-piezo-graph-5A/unlabeled/box5927-filtered_combined_matrix.npy,StrongPositive,0.9498154032230376,0.0502593305676024,42
gnn_exp1,box5943,sdf_2-piezo-graph-5A/unlabeled/box5943-filtered_combined_matrix.npy,StrongPositive,0.9015427100658416,0.0839102861625276,45
gnn_exp1,box5960,sdf_2-piezo-graph-5A/unlabeled/box5960-filtered_combined_matrix.npy,StrongPositive,0.9011439967155456,0.0848059746086379,48
gnn_exp1,box5963,sdf_2-piezo-graph-5A/unlabeled/box5963-filtered_combined_matrix.npy,StrongPositive,0.8759045577049256,0.0809013314832087,43
gnn_exp2,box5964,sdf_2-piezo-graph-5A/unlabeled/box5964-filtered_combined_matrix.npy,StrongPositive,0.8504477095603943,0.0840388914776164,31
gnn_exp4,box5990,sdf_2-piezo-graph-5A/unlabeled/box5990-filtered_combined_matrix.npy,StrongPositive,0.8633252322673798,0.0881234865859323,42
gnn_exp1,box6002,sdf_2-piezo-graph-5A/unlabeled/box6002-filtered_combined_matrix.npy,StrongPositive,0.947363739013672,0.0412541094115232,50
gnn_exp1,box6007,sdf_2-piezo-graph-5A/unlabeled/box6007-filtered_combined_matrix.npy,StrongPositive,0.961418241262436,0.0374462021033233,39
gnn_exp1,box6008,sdf_2-piezo-graph-5A/unlabeled/box6008-filtered_combined_matrix.npy,StrongPositive,0.9508607053756714,0.0363829553401013,45
gnn_exp1,box6016,sdf_2-piezo-graph-5A/unlabeled/box6016-filtered_combined_matrix.npy,StrongPositive,0.8527365612983704,0.1116074933694976,57
gnn_exp1,box6017,sdf_2-piezo-graph-5A/unlabeled/box6017-filtered_combined_matrix.npy,StrongPositive,0.858276731967926,0.1111356317304235,60
gnn_exp1,box6022,sdf_2-piezo-graph-5A/unlabeled/box6022-filtered_combined_matrix.npy,StrongPositive,0.94048100233078,0.0551829560584625,50
gnn_exp1,box6048,sdf_2-piezo-graph-5A/unlabeled/box6048-filtered_combined_matrix.npy,StrongPositive,0.9187229979038238,0.0935989020858723,50
gnn_exp4,box6054,sdf_2-piezo-graph-5A/unlabeled/box6054-filtered_combined_matrix.npy,StrongPositive,0.8778451138734817,0.1153433872391832,44
gnn_exp1,box606,sdf_2-piezo-graph-5A/unlabeled/box606.-filtered_combined_matrix.npy,StrongPositive,0.928347591161728,0.0476710135745994,38
gnn_exp1,box6065,sdf_2-piezo-graph-5A/unlabeled/box6065-filtered_combined_matrix.npy,StrongPositive,0.921038271188736,0.0970790513792303,57
gnn_exp1,box607,sdf_2-piezo-graph-5A/unlabeled/box607.-filtered_combined_matrix.npy,StrongPositive,0.8630643254518509,0.1225802232118859,24
gnn_exp1,box619,sdf_2-piezo-graph-5A/unlabeled/box619.-filtered_combined_matrix.npy,StrongPositive,0.8891405832767486,0.0820161904061816,44
gnn_exp1,box6244,sdf_2-piezo-graph-5A/unlabeled/box6244-filtered_combined_matrix.npy,StrongPositive,0.8755552840232849,0.1011381944038999,39
gnn_exp1,box6245,sdf_2-piezo-graph-5A/unlabeled/box6245-filtered_combined_matrix.npy,StrongPositive,0.8512135702371597,0.0921163024433354,34
gnn_exp1,box6260,sdf_2-piezo-graph-5A/unlabeled/box6260-filtered_combined_matrix.npy,StrongPositive,0.8696714186668396,0.1006756036328485,52
gnn_exp1,box6275,sdf_2-piezo-graph-5A/unlabeled/box6275-filtered_combined_matrix.npy,StrongPositive,0.889612294435501,0.0991032066031585,43
gnn_exp2,box6294,sdf_2-piezo-graph-5A/unlabeled/box6294-filtered_combined_matrix.npy,StrongPositive,0.8766446757316589,0.0719467589751808,26
gnn_exp3,box6302,sdf_2-piezo-graph-5A/unlabeled/box6302-filtered_combined_matrix.npy,StrongPositive,0.9272331869602204,0.0590096860742884,32
gnn_exp3,box6303,sdf_2-piezo-graph-5A/unlabeled/box6303-filtered_combined_matrix.npy,StrongPositive,0.9261492586135864,0.0798493110249735,52
gnn_exp1,box6335,sdf_2-piezo-graph-5A/unlabeled/box6335-filtered_combined_matrix.npy,StrongPositive,0.9335159993171692,0.0507806271283307,47
gnn_exp1,box6346,sdf_2-piezo-graph-5A/unlabeled/box6346-filtered_combined_matrix.npy,StrongPositive,0.9045709323883055,0.0741647710983376,44
gnn_exp1,box6347,sdf_2-piezo-graph-5A/unlabeled/box6347-filtered_combined_matrix.npy,StrongPositive,0.8930509984493256,0.1143172563999001,52
gnn_exp1,box6350,sdf_2-piezo-graph-5A/unlabeled/box6350-filtered_combined_matrix.npy,StrongPositive,0.89169926404953,0.0938295704232185,53
gnn_exp1,box6364,sdf_2-piezo-graph-5A/unlabeled/box6364-filtered_combined_matrix.npy,StrongPositive,0.9340647554397584,0.0551905958575009,53
gnn_exp1,box6376,sdf_2-piezo-graph-5A/unlabeled/box6376-filtered_combined_matrix.npy,StrongPositive,0.8442639291286469,0.125974088435426,38
gnn_exp1,box6377,sdf_2-piezo-graph-5A/unlabeled/box6377-filtered_combined_matrix.npy,StrongPositive,0.9626707339286804,0.0358859599392851,54
gnn_exp1,box6396,sdf_2-piezo-graph-5A/unlabeled/box6396-filtered_combined_matrix.npy,StrongPositive,0.9427233624458312,0.0502002734347018,59
gnn_exp1,box6408,sdf_2-piezo-graph-5A/unlabeled/box6408-filtered_combined_matrix.npy,StrongPositive,0.9538619709014892,0.0336105558432393,43
gnn_exp3,box6414,sdf_2-piezo-graph-5A/unlabeled/box6414-filtered_combined_matrix.npy,StrongPositive,0.9108888578414917,0.067255783871712,43
gnn_exp1,box6423,sdf_2-piezo-graph-5A/unlabeled/box6423-filtered_combined_matrix.npy,StrongPositive,0.9425965106487274,0.0579864778808555,45
gnn_exp1,box6594,sdf_2-piezo-graph-5A/unlabeled/box6594-filtered_combined_matrix.npy,StrongPositive,0.8364623475074768,0.1408765359175126,40
gnn_exp2,box6605,sdf_2-piezo-graph-5A/unlabeled/box6605-filtered_combined_matrix.npy,StrongPositive,0.9116431581974028,0.0630861955096021,26
gnn_exp1,box6620,sdf_2-piezo-graph-5A/unlabeled/box6620-filtered_combined_matrix.npy,StrongPositive,0.8390972912311554,0.1012077453830387,32
gnn_exp1,box6677,sdf_2-piezo-graph-5A/unlabeled/box6677-filtered_combined_matrix.npy,StrongPositive,0.921013320684433,0.0706165068167136,37
gnn_exp1,box6692,sdf_2-piezo-graph-5A/unlabeled/box6692-filtered_combined_matrix.npy,StrongPositive,0.9005093884468078,0.0844294085180355,38
gnn_exp4,box6693,sdf_2-piezo-graph-5A/unlabeled/box6693-filtered_combined_matrix.npy,StrongPositive,0.8965386790037155,0.0935860024077138,47
gnn_exp3,box6707,sdf_2-piezo-graph-5A/unlabeled/box6707-filtered_combined_matrix.npy,StrongPositive,0.9357945275306702,0.0596279974124407,38
gnn_exp4,box6722,sdf_2-piezo-graph-5A/unlabeled/box6722-filtered_combined_matrix.npy,StrongPositive,0.9372899615764618,0.0571077637153889,49
gnn_exp3,box6724,sdf_2-piezo-graph-5A/unlabeled/box6724-filtered_combined_matrix.npy,StrongPositive,0.8703370857238769,0.1072326608102014,51
gnn_exp3,box6767,sdf_2-piezo-graph-5A/unlabeled/box6767-filtered_combined_matrix.npy,StrongPositive,0.8780074763298035,0.1058954240916236,41
gnn_exp3,box6782,sdf_2-piezo-graph-5A/unlabeled/box6782-filtered_combined_matrix.npy,StrongPositive,0.9004926586151123,0.0757184882305528,30
gnn_exp1,box6787,sdf_2-piezo-graph-5A/unlabeled/box6787-filtered_combined_matrix.npy,StrongPositive,0.884199652671814,0.0957183837045265,48
gnn_exp1,box6802,sdf_2-piezo-graph-5A/unlabeled/box6802-filtered_combined_matrix.npy,StrongPositive,0.9164073848724366,0.0744767526641364,58
gnn_exp1,box681,sdf_2-piezo-graph-5A/unlabeled/box681.-filtered_combined_matrix.npy,StrongPositive,0.977128323316574,0.0221665894767917,42
gnn_exp1,box682,sdf_2-piezo-graph-5A/unlabeled/box682.-filtered_combined_matrix.npy,StrongPositive,0.9030223882198334,0.0651463062441539,56
gnn_exp4,box6954,sdf_2-piezo-graph-5A/unlabeled/box6954-filtered_combined_matrix.npy,StrongPositive,0.883352165222168,0.0853873751645262,44
gnn_exp3,box6955,sdf_2-piezo-graph-5A/unlabeled/box6955-filtered_combined_matrix.npy,StrongPositive,0.8877787363529205,0.0562693598191118,28
gnn_exp3,box7084,sdf_2-piezo-graph-5A/unlabeled/box7084-filtered_combined_matrix.npy,StrongPositive,0.8606070810556412,0.1185236357567765,56
gnn_exp3,box7142,sdf_2-piezo-graph-5A/unlabeled/box7142-filtered_combined_matrix.npy,StrongPositive,0.885323041677475,0.087108867821774,38
gnn_exp1,box7159,sdf_2-piezo-graph-5A/unlabeled/box7159-filtered_combined_matrix.npy,StrongPositive,0.951281636953354,0.0554526905293115,51
gnn_exp1,box7162,sdf_2-piezo-graph-5A/unlabeled/box7162-filtered_combined_matrix.npy,StrongPositive,0.9568027973175048,0.0416759873761297,53
gnn_exp3,box7460,sdf_2-piezo-graph-5A/unlabeled/box7460-filtered_combined_matrix.npy,StrongPositive,0.8705438715219498,0.103121130208984,56
gnn_exp1,box7538,sdf_2-piezo-graph-5A/unlabeled/box7538-filtered_combined_matrix.npy,StrongPositive,0.9062512695789338,0.0836842415977013,38
gnn_exp1,box7820,sdf_2-piezo-graph-5A/unlabeled/box7820-filtered_combined_matrix.npy,StrongPositive,0.8652470135688781,0.0896861228974659,38
gnn_exp1,box7821,sdf_2-piezo-graph-5A/unlabeled/box7821-filtered_combined_matrix.npy,StrongPositive,0.935836305618286,0.0563976550179377,55
gnn_exp2,box7835,sdf_2-piezo-graph-5A/unlabeled/box7835-filtered_combined_matrix.npy,StrongPositive,0.9346823978424073,0.068428955669117,58
gnn_exp3,box7855,sdf_2-piezo-graph-5A/unlabeled/box7855-filtered_combined_matrix.npy,StrongPositive,0.8735644346475602,0.1194613341985526,50
gnn_exp4,box7870,sdf_2-piezo-graph-5A/unlabeled/box7870-filtered_combined_matrix.npy,StrongPositive,0.9050545060634612,0.0719253289350465,46
gnn_exp4,box7879,sdf_2-piezo-graph-5A/unlabeled/box7879-filtered_combined_matrix.npy,StrongPositive,0.9270216166973114,0.0721898463316917,44
gnn_exp1,box7883,sdf_2-piezo-graph-5A/unlabeled/box7883-filtered_combined_matrix.npy,StrongPositive,0.9205399036407472,0.0607305150374294,47
gnn_exp1,box7884,sdf_2-piezo-graph-5A/unlabeled/box7884-filtered_combined_matrix.npy,StrongPositive,0.8616038846969605,0.0949200545182144,48
gnn_exp4,box7898,sdf_2-piezo-graph-5A/unlabeled/box7898-filtered_combined_matrix.npy,StrongPositive,0.8384531444311142,0.1170266855679729,43
gnn_exp1,box8165,sdf_2-piezo-graph-5A/unlabeled/box8165-filtered_combined_matrix.npy,StrongPositive,0.9112682819366456,0.0519604720055132,42
gnn_exp2,box8179,sdf_2-piezo-graph-5A/unlabeled/box8179-filtered_combined_matrix.npy,StrongPositive,0.8893654584884644,0.0708515021890481,56
gnn_exp3,box8180,sdf_2-piezo-graph-5A/unlabeled/box8180-filtered_combined_matrix.npy,StrongPositive,0.8832301330566407,0.084115018862165,56
gnn_exp1,box8183,sdf_2-piezo-graph-5A/unlabeled/box8183-filtered_combined_matrix.npy,StrongPositive,0.9882277119159698,0.0107950574568028,48
gnn_exp3,box8199,sdf_2-piezo-graph-5A/unlabeled/box8199-filtered_combined_matrix.npy,StrongPositive,0.8783657258749008,0.1168966846558924,36
gnn_exp1,box8241,sdf_2-piezo-graph-5A/unlabeled/box8241-filtered_combined_matrix.npy,StrongPositive,0.8674142116308212,0.1331101213888247,49
gnn_exp1,box8539,sdf_2-piezo-graph-5A/unlabeled/box8539-filtered_combined_matrix.npy,StrongPositive,0.9278105735778808,0.0627327917936854,53
gnn_exp1,box8542,sdf_2-piezo-graph-5A/unlabeled/box8542-filtered_combined_matrix.npy,StrongPositive,0.8423909199237823,0.1529013676460308,44
gnn_exp1,box8543,sdf_2-piezo-graph-5A/unlabeled/box8543-filtered_combined_matrix.npy,StrongPositive,0.8828900945186615,0.1157543833930189,41
gnn_exp1,box8553,sdf_2-piezo-graph-5A/unlabeled/box8553-filtered_combined_matrix.npy,StrongPositive,0.9435119485855102,0.060762244727099,33
gnn_exp2,box8555,sdf_2-piezo-graph-5A/unlabeled/box8555-filtered_combined_matrix.npy,StrongPositive,0.8525962507724762,0.1430739197348787,60
gnn_exp1,box8559,sdf_2-piezo-graph-5A/unlabeled/box8559-filtered_combined_matrix.npy,StrongPositive,0.8433374261856079,0.1681778172845653,49
gnn_exp1,box8570,sdf_2-piezo-graph-5A/unlabeled/box8570-filtered_combined_matrix.npy,StrongPositive,0.8801666110754013,0.0941267474038325,48
gnn_exp4,box8574,sdf_2-piezo-graph-5A/unlabeled/box8574-filtered_combined_matrix.npy,StrongPositive,0.8260744619369507,0.0947844690208218,35
gnn_exp4,box8918,sdf_2-piezo-graph-5A/unlabeled/box8918-filtered_combined_matrix.npy,StrongPositive,0.8334964513778687,0.1168656358255631,52
gnn_exp1,box8919,sdf_2-piezo-graph-5A/unlabeled/box8919-filtered_combined_matrix.npy,StrongPositive,0.8592852556705475,0.1152020353817832,42
gnn_exp1,box8932,sdf_2-piezo-graph-5A/unlabeled/box8932-filtered_combined_matrix.npy,StrongPositive,0.876923234462738,0.0694596157542643,25
gnn_exp1,box8933,sdf_2-piezo-graph-5A/unlabeled/box8933-filtered_combined_matrix.npy,StrongPositive,0.9219336187839507,0.0496644352656089,28
gnn_exp1,box8948,sdf_2-piezo-graph-5A/unlabeled/box8948-filtered_combined_matrix.npy,StrongPositive,0.88893909573555,0.0973062998781409,47
gnn_exp4,box950,sdf_2-piezo-graph-5A/unlabeled/box950.-filtered_combined_matrix.npy,StrongPositive,0.8405291998386383,0.1209964410303081,51
gnn_exp1,box952,sdf_2-piezo-graph-5A/unlabeled/box952.-filtered_combined_matrix.npy,StrongPositive,0.9646973574161528,0.0320923032341703,47
gnn_exp1,box964,sdf_2-piezo-graph-5A/unlabeled/box964.-filtered_combined_matrix.npy,StrongPositive,0.8747176480293274,0.1241705403150212,50
gnn_exp1,box978,sdf_2-piezo-graph-5A/unlabeled/box978.-filtered_combined_matrix.npy,StrongPositive,0.9705134069919586,0.0391868991818771,52
gnn_exp4,box982,sdf_2-piezo-graph-5A/unlabeled/box982.-filtered_combined_matrix.npy,StrongPositive,0.8981280279159546,0.0944637935119135,56
gnn_exp4,box993,sdf_2-piezo-graph-5A/unlabeled/box993.-filtered_combined_matrix.npy,StrongPositive,0.8471865439414978,0.1273372572378631,53
